Delft
 52.00828      4.364573      1             1 

 y, m, dm, h, Az, hs,G_Gh,G_Dh,G_Bn, Ta, Ts, FF, DD, p,N,G_Gk
 2005, 6, 9, 21,124.5,2.7,13,13,0,15.0,14.7,3.9,239,1014,5,13
 2005, 6, 9, 22,136.5, 0.0,0,0,0,14.0,12.5,4.1,280,1014,5,0
 2005, 6, 9, 23,149.3, 0.0,0,0,0,13.0,12.0,6.1,275,1014,4,0
 2005, 6, 9, 24,163.1, 0.0,0,0,0,11.9,10.7,5.5,286,1014,4,0
 2005, 6, 10, 1,-177.1, 0.0,0,0,0,11.1,9.7,4.6,244,1014,3,0
 2005, 6, 10, 2,-168.3, 0.0,0,0,0,10.3,9.2,5.8,312,1014,3,0
 2005, 6, 10, 3,-154.4, 0.0,0,0,0,9.9,8.6,5.2,282,1014,2,0
 2005, 6, 10, 4,-141.4, 0.0,0,0,0,9.5,8.3,5.5,294,1014,2,0
 2005, 6, 10, 5,-129.2, 0.0,3,3,0,9.5,9.1,5.5,311,1014,1,3
 2005, 6, 10, 6,-117.5,7.7,95,37,438,10.4,10.7,4.6,326,1014,1,95
 2005, 6, 10, 7,-106.5,16.2,240,52,674,11.7,13.1,4.8,305,1014,0,240
 2005, 6, 10, 8,-95.4,25.2,413,58,831,13.2,15.6,6.1,289,1014,0,413
 2005, 6, 10, 9,-83.4,34.4,556,79,843,14.5,17.7,6.7,303,1014,0,556
 2005, 6, 10, 10,-70.1,43.4,731,74,956,16.3,20.2,8.2,316,1014,0,731
 2005, 6, 10, 11,-53.3,51.6,863,242,794,18.1,22.9,7.6,291,1014,2,863
 2005, 6, 10, 12,-32.1,57.9,513,388,148,18.3,21.5,5.8,292,1014,7,513
 2005, 6, 10, 13,-5.3,60.9,530,430,114,18.5,21.8,5.8,251,1014,8,530
 2005, 6, 10, 14,22.2,59.5,533,426,125,18.6,21.6,7.3,275,1014,8,533
 2005, 6, 10, 15,45.6,54.3,505,382,152,18.6,21.9,5.5,219,1014,7,505
 2005, 6, 10, 16,64.1,46.7,388,328,82,18.3,21.0,4.3,256,1014,8,388
 2005, 6, 10, 17,78.4,38.0,258,246,20,17.6,19.3,3.9,272,1014,8,258
 2005, 6, 10, 18,91.1,28.8,190,184,13,16.8,18.1,2.2,206,1014,8,190
 2005, 6, 10, 19,102.3,19.6,136,130,16,15.9,16.6,3.2,297,1014,8,136
 2005, 6, 10, 20,113.3,10.9,64,64,3,14.9,15.0,5.0,282,1014,7,64
 2005, 6, 10, 21,124.5,2.8,6,6,0,14.2,13.8,5.0,250,1014,7,6
 2005, 6, 10, 22,136.5, 0.0,0,0,0,13.2,12.0,5.0,283,1014,6,0
 2005, 6, 10, 23,149.3, 0.0,0,0,0,12.3,11.3,5.8,279,1014,5,0
 2005, 6, 10, 24,163.0, 0.0,0,0,0,11.4,10.4,5.8,258,1014,5,0
 2005, 6, 11, 1,-177.1, 0.0,0,0,0,11.0,9.6,4.3,315,1014,4,0
 2005, 6, 11, 2,-168.3, 0.0,0,0,0,10.6,8.6,3.0,256,1014,3,0
 2005, 6, 11, 3,-154.4, 0.0,0,0,0,10.4,8.3,2.8,255,1014,3,0
 2005, 6, 11, 4,-141.4, 0.0,0,0,0,10.2,7.7,2.2,247,1014,2,0
 2005, 6, 11, 5,-129.3,0.0,2,2,0,10.2,9.6,2.0,278,1014,1,2
 2005, 6, 11, 6,-117.6,7.7,74,47,207,10.9,11.1,2.0,226,1014,1,74
 2005, 6, 11, 7,-106.5,16.2,189,81,386,12.0,13.4,1.2,272,1014,0,189
 2005, 6, 11, 8,-95.4,25.3,335,112,521,13.4,16.3,1.5,212,1014,0,335
 2005, 6, 11, 9,-83.5,34.5,485,140,608,14.7,18.6,3.0,239,1014,0,485
 2005, 6, 11, 10,-70.2,43.5,630,164,678,16.5,21.8,2.8,250,1014,0,630
 2005, 6, 11, 11,-53.4,51.6,688,241,570,17.9,24.4,1.7,257,1014,2,688
 2005, 6, 11, 12,-32.2,57.9,710,310,472,19.1,25.8,1.8,143,1014,4,710
 2005, 6, 11, 13,-5.4,60.9,680,389,333,19.9,25.5,3.2,150,1014,5,680
 2005, 6, 11, 14,22.2,59.6,650,391,300,20.5,25.8,3.2,247,1014,6,650
 2005, 6, 11, 15,45.6,54.4,490,379,137,20.5,24.5,3.0,254,1014,7,490
 2005, 6, 11, 16,64.1,46.8,514,347,229,20.6,25.2,2.0,307,1014,6,514
 2005, 6, 11, 17,78.4,38.1,393,275,192,20.3,23.9,1.3,282,1014,6,393
 2005, 6, 11, 18,91.1,28.9,233,203,63,19.5,21.3,1.7,254,1014,8,233
 2005, 6, 11, 19,102.3,19.7,110,110,0,18.5,19.0,3.0,316,1014,8,110
 2005, 6, 11, 20,113.3,11.0,44,44,0,17.4,17.3,4.1,260,1014,8,44
 2005, 6, 11, 21,124.5,2.9,3,3,0,16.3,15.8,3.5,194,1014,8,3
 2005, 6, 11, 22,136.5, 0.0,0,0,0,15.2,13.9,4.6,230,1014,8,0
 2005, 6, 11, 23,149.3, 0.0,0,0,0,14.4,13.0,4.6,164,1014,8,0
 2005, 6, 11, 24,163.0, 0.0,0,0,0,13.5,12.2,4.8,278,1013,8,0
 2005, 6, 12, 1,-177.1, 0.0,0,0,0,13.0,11.4,3.7,268,1013,8,0
 2005, 6, 12, 2,-168.4, 0.0,0,0,0,12.5,10.9,3.9,240,1013,8,0
 2005, 6, 12, 3,-154.5, 0.0,0,0,0,12.2,10.6,3.7,204,1013,8,0
 2005, 6, 12, 4,-141.4, 0.0,0,0,0,12.0,9.5,1.8,154,1013,8,0
 2005, 6, 12, 5,-129.3,0.1,1,1,0,12.0,11.5,2.2,20,1013,8,1
 2005, 6, 12, 6,-118.0,7.7,24,24,0,12.3,11.9,2.5,328,1013,8,24
 2005, 6, 12, 7,-106.6,16.2,121,107,52,13.0,13.7,2.0,352,1013,8,121
 2005, 6, 12, 8,-95.5,25.3,209,185,57,13.9,15.4,2.0,99,1013,8,209
 2005, 6, 12, 9,-83.5,34.5,265,249,29,14.5,16.2,3.9,7,1013,8,265
 2005, 6, 12, 10,-70.2,43.5,316,290,37,15.2,17.7,2.8,34,1012,8,316
 2005, 6, 12, 11,-53.5,51.6,496,362,172,16.5,21.1,1.5,157,1012,7,496
 2005, 6, 12, 12,-32.2,58.0,657,371,338,17.9,24.5,1.0,92,1012,6,657
 2005, 6, 12, 13,-5.4,61.0,676,392,325,19.0,25.8,1.1,150,1012,6,676
 2005, 6, 12, 14,22.1,59.7,598,402,227,19.8,25.5,1.3,238,1012,7,598
 2005, 6, 12, 15,45.6,54.5,527,383,178,20.2,25.2,1.2,191,1012,7,527
 2005, 6, 12, 16,64.1,46.9,437,349,121,20.3,24.5,1.0,250,1012,7,437
 2005, 6, 12, 17,78.5,38.1,309,265,71,20.1,22.9,1.0,275,1013,8,309
 2005, 6, 12, 18,91.1,29.0,153,152,2,19.3,20.4,0.8,292,1013,8,153
 2005, 6, 12, 19,102.3,19.8,92,92,0,18.7,19.1,0.5,224,1013,8,92
 2005, 6, 12, 20,113.3,11.1,11,11,0,17.8,17.3,0.2,236,1013,7,11
 2005, 6, 12, 21,124.5,3.0,3,3,0,17.0,16.3,0.2,162,1013,7,3
 2005, 6, 12, 22,136.4, 0.0,0,0,0,16.2,12.7,0.2,257,1013,6,0
 2005, 6, 12, 23,149.3, 0.0,0,0,0,15.3,11.8,0.2,198,1013,5,0
 2005, 6, 12, 24,163.0, 0.0,0,0,0,14.5,11.0,0.2,254,1013,5,0
 2005, 6, 13, 1,-177.1, 0.0,0,0,0,14.1,10.5,0.1,255,1013,4,0
 2005, 6, 13, 2,-168.4, 0.0,0,0,0,13.5,10.0,0.4,268,1013,3,0
 2005, 6, 13, 3,-154.5, 0.0,0,0,0,13.2,10.0,0.9,299,1014,3,0
 2005, 6, 13, 4,-141.5, 0.0,0,0,0,12.9,9.7,1.1,258,1014,2,0
 2005, 6, 13, 5,-129.4,0.1,3,3,0,12.9,12.3,0.6,284,1014,1,3
 2005, 6, 13, 6,-118.1,7.7,99,39,447,13.9,14.4,0.5,270,1014,1,99
 2005, 6, 13, 7,-107.0,16.3,247,56,682,15.2,17.4,0.4,284,1014,0,247
 2005, 6, 13, 8,-95.5,25.3,423,65,837,17.1,21.4,0.3,316,1014,0,423
 2005, 6, 13, 9,-84.0,34.5,600,71,934,19.2,25.4,0.4,310,1014,0,600
 2005, 6, 13, 10,-70.3,43.5,734,75,958,21.1,28.6,0.8,277,1014,0,734
 2005, 6, 13, 11,-53.6,51.7,825,226,764,22.8,31.0,1.3,310,1014,1,825
 2005, 6, 13, 12,-32.3,58.0,517,389,152,23.0,28.0,1.0,250,1014,7,517
 2005, 6, 13, 13,-5.5,61.1,526,430,110,23.2,28.4,0.9,259,1015,8,526
 2005, 6, 13, 14,22.1,59.7,534,413,140,23.4,28.7,0.7,299,1015,7,534
 2005, 6, 13, 15,45.5,54.5,467,378,108,23.3,27.6,1.5,204,1015,8,467
 2005, 6, 13, 16,64.1,47.0,397,344,73,23.0,26.7,0.9,107,1015,8,397
 2005, 6, 13, 17,78.5,38.2,331,282,78,22.5,25.5,0.9,100,1015,8,331
 2005, 6, 13, 18,91.1,29.0,237,212,52,21.8,23.8,0.7,96,1015,8,237
 2005, 6, 13, 19,102.3,19.9,150,141,26,20.9,21.9,1.1,114,1015,8,150
 2005, 6, 13, 20,113.3,11.1,81,73,47,19.9,20.1,1.5,100,1015,8,81
 2005, 6, 13, 21,124.5,3.1,10,10,0,18.8,18.3,1.5,17,1015,7,10
 2005, 6, 13, 22,136.4, 0.0,0,0,0,17.1,14.8,2.2,66,1015,7,0
 2005, 6, 13, 23,149.3, 0.0,0,0,0,15.3,13.4,3.0,18,1015,6,0
 2005, 6, 13, 24,162.6, 0.0,0,0,0,13.8,12.4,4.3,359,1015,6,0
 2005, 6, 14, 1,-177.0, 0.0,0,0,0,12.9,11.4,4.1,352,1016,6,0
 2005, 6, 14, 2,-168.4, 0.0,0,0,0,11.8,9.6,2.5,352,1016,5,0
 2005, 6, 14, 3,-154.6, 0.0,0,0,0,11.2,8.4,1.2,26,1016,5,0
 2005, 6, 14, 4,-141.5, 0.0,0,0,0,10.8,7.9,1.1,31,1016,5,0
 2005, 6, 14, 5,-129.4,0.1,2,2,0,10.7,10.1,0.8,355,1016,4,2
 2005, 6, 14, 6,-118.1,7.8,77,43,251,11.5,11.7,1.1,17,1016,4,77
 2005, 6, 14, 7,-107.1,16.3,187,83,369,12.5,13.8,2.2,344,1016,3,187
 2005, 6, 14, 8,-95.6,25.3,327,121,481,13.8,16.3,2.6,19,1016,3,327
 2005, 6, 14, 9,-84.1,34.5,472,165,542,15.1,19.0,2.8,106,1016,3,472
 2005, 6, 14, 10,-70.4,43.5,593,204,565,16.7,21.5,3.2,75,1016,3,593
 2005, 6, 14, 11,-54.0,51.7,681,229,577,18.2,23.9,3.0,254,1016,3,681
 2005, 6, 14, 12,-32.4,58.0,739,273,549,19.4,25.9,2.5,256,1016,4,739
 2005, 6, 14, 13,-5.5,61.1,779,284,565,20.5,27.2,2.8,289,1016,4,779
 2005, 6, 14, 14,22.1,59.8,773,271,580,21.3,27.0,4.6,249,1016,4,773
 2005, 6, 14, 15,45.5,54.6,709,272,535,21.8,27.1,4.3,268,1016,4,709
 2005, 6, 14, 16,64.1,47.0,647,205,603,22.1,26.9,4.1,314,1016,3,647
 2005, 6, 14, 17,78.5,38.3,542,149,633,22.0,25.9,4.6,281,1016,1,542
 2005, 6, 14, 18,91.1,29.1,405,114,599,21.6,24.6,3.5,285,1016,0,405
 2005, 6, 14, 19,102.3,20.0,262,82,527,20.8,22.6,3.5,240,1015,0,262
 2005, 6, 14, 20,113.3,11.2,137,50,450,19.7,20.4,3.9,307,1015,1,137
 2005, 6, 14, 21,124.5,3.2,16,16,0,18.4,18.0,4.3,260,1015,1,16
 2005, 6, 14, 22,136.4, 0.0,0,0,0,16.9,15.1,3.9,288,1015,2,0
 2005, 6, 14, 23,149.3, 0.0,0,0,0,15.3,13.7,3.9,238,1015,3,0
 2005, 6, 14, 24,162.6, 0.0,0,0,0,14.1,11.8,2.5,300,1015,3,0
 2005, 6, 15, 1,-177.0, 0.0,0,0,0,13.4,11.9,4.3,289,1014,4,0
 2005, 6, 15, 2,-168.5, 0.0,0,0,0,12.7,11.5,5.0,141,1014,5,0
 2005, 6, 15, 3,-154.6, 0.0,0,0,0,12.3,11.2,5.5,50,1014,5,0
 2005, 6, 15, 4,-141.6, 0.0,0,0,0,12.1,11.2,6.4,150,1014,6,0
 2005, 6, 15, 5,-129.4,0.1,1,1,0,12.1,11.7,6.4,161,1014,7,1
 2005, 6, 15, 6,-118.1,7.8,7,7,0,12.1,11.7,5.2,101,1013,7,7
 2005, 6, 15, 7,-107.1,16.3,99,96,11,12.7,13.0,5.5,104,1013,8,99
 2005, 6, 15, 8,-96.0,25.3,190,179,27,13.4,14.4,5.8,153,1013,8,190
 2005, 6, 15, 9,-84.1,34.5,304,249,97,14.3,16.1,5.8,14,1013,8,304
 2005, 6, 15, 10,-70.4,43.5,630,232,579,16.1,20.9,3.9,25,1013,3,630
 2005, 6, 15, 11,-54.1,51.7,850,203,825,18.2,24.7,4.3,322,1013,0,850
 2005, 6, 15, 12,-32.5,58.1,688,351,397,19.4,25.0,3.2,346,1012,5,688
 2005, 6, 15, 13,-6.0,61.2,703,397,349,20.3,25.3,4.8,344,1012,6,703
 2005, 6, 15, 14,22.0,59.9,336,310,31,20.0,22.1,5.2,349,1012,8,336
 2005, 6, 15, 15,45.5,54.7,374,347,33,20.0,22.1,6.4,334,1012,8,374
 2005, 6, 15, 16,64.1,47.1,221,208,18,19.4,20.5,6.4,341,1012,8,221
 2005, 6, 15, 17,78.5,38.4,337,271,107,19.3,20.9,7.6,6,1012,7,337
 2005, 6, 15, 18,91.1,29.2,71,71,0,18.4,18.4,8.7,99,1012,8,71
 2005, 6, 15, 19,102.3,20.0,103,103,0,17.7,17.9,8.9,101,1012,8,103
 2005, 6, 15, 20,113.3,11.3,33,33,0,16.9,16.8,8.2,134,1012,8,33
 2005, 6, 15, 21,124.5,3.2,3,3,0,16.1,15.8,6.7,265,1011,8,3
 2005, 6, 15, 22,136.4, 0.0,0,0,0,15.4,14.7,8.1,263,1011,8,0
 2005, 6, 15, 23,149.2, 0.0,0,0,0,14.8,14.0,7.3,280,1011,8,0
 2005, 6, 15, 24,162.5, 0.0,0,0,0,14.4,13.5,7.0,322,1011,8,0
 2005, 6, 16, 1,-176.6, 0.0,0,0,0,13.9,12.9,5.8,285,1011,8,0
 2005, 6, 16, 2,-168.5, 0.0,0,0,0,13.1,11.6,4.3,245,1011,8,0
 2005, 6, 16, 3,-155.0, 0.0,0,0,0,13.3,11.3,2.8,285,1011,8,0
 2005, 6, 16, 4,-141.6, 0.0,0,0,0,13.3,10.7,1.8,273,1011,8,0
 2005, 6, 16, 5,-129.5,0.1,2,2,0,13.3,12.7,2.5,234,1011,8,2
 2005, 6, 16, 6,-118.2,7.8,42,42,0,13.7,13.6,2.8,122,1011,8,42
 2005, 6, 16, 7,-107.1,16.3,102,100,7,14.3,14.7,2.8,41,1010,8,102
 2005, 6, 16, 8,-96.1,25.3,172,164,19,14.7,15.7,3.9,1,1010,8,172
 2005, 6, 16, 9,-84.2,34.5,238,226,21,15.7,17.2,4.1,105,1010,8,238
 2005, 6, 16, 10,-70.5,43.5,302,285,26,16.5,18.6,3.9,84,1010,8,302
 2005, 6, 16, 11,-54.2,51.7,360,333,34,17.3,19.9,3.9,61,1010,8,360
 2005, 6, 16, 12,-32.5,58.1,405,379,31,18.1,20.9,4.3,111,1010,8,405
 2005, 6, 16, 13,-6.1,61.2,388,368,23,18.6,21.3,4.1,41,1010,8,388
 2005, 6, 16, 14,21.6,59.9,355,340,18,18.9,21.5,3.5,145,1010,8,355
 2005, 6, 16, 15,45.5,54.7,345,329,20,19.1,21.8,2.8,149,1011,8,345
 2005, 6, 16, 16,64.1,47.2,288,276,16,19.2,21.2,3.5,79,1011,8,288
 2005, 6, 16, 17,78.5,38.4,238,229,14,19.1,20.8,2.6,150,1011,8,238
 2005, 6, 16, 18,91.1,29.3,163,161,3,18.8,19.8,2.2,338,1012,8,163
 2005, 6, 16, 19,102.3,20.1,105,105,0,18.4,18.9,1.4,51,1012,8,105
 2005, 6, 16, 20,113.3,11.3,38,38,0,17.8,17.6,2.0,10,1012,7,38
 2005, 6, 16, 21,124.5,3.3,3,3,0,17.2,16.6,1.3,78,1013,7,3
 2005, 6, 16, 22,136.4, 0.0,0,0,0,15.8,13.1,1.4,202,1013,6,0
 2005, 6, 16, 23,149.2, 0.0,0,0,0,14.5,11.9,1.5,251,1013,5,0
 2005, 6, 16, 24,162.5, 0.0,0,0,0,13.4,10.9,1.8,266,1014,5,0
 2005, 6, 17, 1,-176.5, 0.0,0,0,0,12.3,9.6,1.5,303,1014,4,0
 2005, 6, 17, 2,-168.5, 0.0,0,0,0,11.2,7.6,0.4,304,1014,3,0
 2005, 6, 17, 3,-155.1, 0.0,0,0,0,10.6,7.0,0.4,230,1015,3,0
 2005, 6, 17, 4,-142.0, 0.0,0,0,0,10.1,6.6,0.7,280,1015,2,0
 2005, 6, 17, 5,-129.5,0.1,3,3,0,10.1,9.5,0.7,303,1015,1,3
 2005, 6, 17, 6,-118.2,7.8,88,37,373,10.9,11.3,0.6,272,1016,1,88
 2005, 6, 17, 7,-107.2,16.3,217,59,562,12.2,13.9,0.7,292,1016,0,217
 2005, 6, 17, 8,-96.1,25.3,370,70,700,13.6,17.2,0.5,255,1016,0,370
 2005, 6, 17, 9,-84.2,34.5,527,81,787,15.0,20.4,0.5,227,1017,0,527
 2005, 6, 17, 10,-70.5,43.5,668,98,828,16.8,23.7,0.7,271,1017,0,668
 2005, 6, 17, 11,-54.2,51.7,782,113,852,18.5,26.5,1.0,288,1017,0,782
 2005, 6, 17, 12,-32.6,58.1,855,130,854,20.0,28.4,1.5,330,1018,0,855
 2005, 6, 17, 13,-6.1,61.2,887,136,856,21.2,30.2,1.2,303,1018,0,887
 2005, 6, 17, 14,21.6,60.0,874,134,855,22.2,31.1,1.0,293,1018,0,874
 2005, 6, 17, 15,45.5,54.8,821,118,861,22.8,31.0,1.2,297,1017,0,821
 2005, 6, 17, 16,64.1,47.2,725,99,853,23.0,30.1,1.3,320,1017,0,725
 2005, 6, 17, 17,78.5,38.5,599,78,837,22.9,28.6,1.5,313,1016,0,599
 2005, 6, 17, 18,91.1,29.3,453,59,806,22.4,26.4,2.0,304,1016,0,453
 2005, 6, 17, 19,102.3,20.2,297,50,716,21.5,23.8,2.5,302,1016,0,297
 2005, 6, 17, 20,113.3,11.4,147,42,532,20.2,21.1,2.2,285,1015,1,147
 2005, 6, 17, 21,124.5,3.3,16,16,0,18.7,18.3,3.5,294,1015,1,16
 2005, 6, 17, 22,136.4, 0.0,0,0,0,17.7,15.8,3.7,309,1014,2,0
 2005, 6, 17, 23,149.2, 0.0,0,0,0,16.6,15.4,5.2,284,1014,3,0
 2005, 6, 17, 24,162.5, 0.0,0,0,0,15.6,14.3,5.0,192,1014,3,0
 2005, 6, 18, 1,-176.5, 0.0,0,0,0,15.5,14.3,5.2,178,1013,4,0
 2005, 6, 18, 2,-168.6, 0.0,0,0,0,15.3,13.9,4.6,204,1013,5,0
 2005, 6, 18, 3,-155.1, 0.0,0,0,0,15.2,13.7,4.3,220,1012,5,0
 2005, 6, 18, 4,-142.1, 0.0,0,0,0,15.1,13.2,3.0,284,1012,6,0
 2005, 6, 18, 5,-129.5,0.2,1,1,0,15.0,14.5,3.5,252,1012,7,1
 2005, 6, 18, 6,-118.3,7.8,25,25,0,15.3,15.0,3.5,289,1011,7,25
 2005, 6, 18, 7,-107.2,16.3,62,62,0,15.7,15.7,4.1,297,1011,8,62
 2005, 6, 18, 8,-96.1,25.3,114,114,0,16.3,16.8,3.9,241,1010,8,114
 2005, 6, 18, 9,-84.2,34.5,168,167,2,16.9,17.8,4.3,204,1010,8,168
 2005, 6, 18, 10,-70.6,43.5,210,206,5,17.5,18.7,4.6,265,1010,8,210
 2005, 6, 18, 11,-54.3,51.7,246,239,9,18.1,19.6,4.6,11,1009,8,246
 2005, 6, 18, 12,-33.1,58.1,280,270,12,18.6,20.3,5.5,85,1009,8,280
 2005, 6, 18, 13,-6.2,61.3,286,275,12,19.0,20.8,4.8,56,1008,8,286
 2005, 6, 18, 14,21.5,60.0,288,277,12,19.3,21.1,4.8,67,1008,8,288
 2005, 6, 18, 15,45.4,54.9,279,269,12,19.6,21.1,6.4,153,1008,8,279
 2005, 6, 18, 16,64.1,47.3,242,236,8,19.5,20.6,7.3,229,1008,8,242
 2005, 6, 18, 17,78.4,38.5,188,186,4,19.7,20.6,6.4,237,1008,8,188
 2005, 6, 18, 18,91.1,29.4,139,139,0,19.5,20.1,5.8,145,1008,8,139
 2005, 6, 18, 19,102.3,20.2,85,85,0,19.1,19.3,5.2,335,1008,8,85
 2005, 6, 18, 20,113.3,11.4,40,40,0,18.7,18.6,5.2,19,1008,8,40
 2005, 6, 18, 21,124.5,3.4,5,5,0,18.2,17.8,4.8,124,1008,8,5
 2005, 6, 18, 22,136.4, 0.0,0,0,0,18.9,17.9,6.1,147,1008,8,0
 2005, 6, 18, 23,149.2, 0.0,0,0,0,19.5,18.2,5.0,269,1008,8,0
 2005, 6, 18, 24,162.5, 0.0,0,0,0,19.7,18.6,5.8,91,1008,8,0
 2005, 6, 19, 1,-176.5, 0.0,0,0,0,20.5,19.5,6.1,274,1008,8,0
 2005, 6, 19, 2,-169.0, 0.0,0,0,0,20.6,19.5,5.8,242,1008,8,0
 2005, 6, 19, 3,-155.1, 0.0,0,0,0,20.3,19.5,7.3,282,1008,8,0
 2005, 6, 19, 4,-142.1, 0.0,0,0,0,20.9,20.0,6.4,245,1008,8,0
 2005, 6, 19, 5,-129.6,0.1,1,1,0,21.2,20.7,4.8,242,1008,8,1
 2005, 6, 19, 6,-118.3,7.8,23,23,0,21.4,21.2,4.8,214,1008,8,23
 2005, 6, 19, 7,-107.2,16.3,58,58,0,22.0,22.0,4.1,240,1008,8,58
 2005, 6, 19, 8,-96.2,25.3,105,105,0,22.7,23.0,4.6,249,1008,8,105
 2005, 6, 19, 9,-84.3,34.5,153,153,0,23.3,24.1,3.7,178,1008,8,153
 2005, 6, 19, 10,-71.0,43.5,207,203,6,24.0,25.3,3.5,249,1008,8,207
 2005, 6, 19, 11,-54.3,51.7,236,235,1,24.8,26.3,3.5,272,1008,8,236
 2005, 6, 19, 12,-33.1,58.1,260,259,2,25.4,27.0,4.3,246,1008,8,260
 2005, 6, 19, 13,-6.3,61.3,287,276,12,25.9,27.8,3.9,319,1008,8,287
 2005, 6, 19, 14,21.5,60.0,283,273,12,26.4,28.6,2.2,310,1008,8,283
 2005, 6, 19, 15,45.4,54.9,272,262,11,26.7,28.7,2.6,306,1009,8,272
 2005, 6, 19, 16,64.1,47.3,242,236,8,26.9,28.5,3.7,296,1009,8,242
 2005, 6, 19, 17,78.4,38.6,195,192,5,27.0,28.1,4.1,300,1009,8,195
 2005, 6, 19, 18,91.1,29.4,145,145,0,26.8,27.5,5.5,280,1009,8,145
 2005, 6, 19, 19,102.3,20.3,93,93,0,26.6,26.8,4.8,282,1009,8,93
 2005, 6, 19, 20,113.3,11.5,47,47,0,26.2,26.1,3.9,318,1010,7,47
 2005, 6, 19, 21,124.4,3.4,6,6,0,25.7,25.2,3.5,319,1010,7,6
 2005, 6, 19, 22,136.4, 0.0,0,0,0,24.5,22.7,3.2,294,1010,6,0
 2005, 6, 19, 23,149.2, 0.0,0,0,0,23.3,21.8,4.1,329,1010,5,0
 2005, 6, 19, 24,162.4, 0.0,0,0,0,22.2,20.3,3.2,265,1010,5,0
 2005, 6, 20, 1,-176.5, 0.0,0,0,0,20.9,19.1,3.5,282,1011,4,0
 2005, 6, 20, 2,-169.0, 0.0,0,0,0,19.2,17.3,3.2,257,1011,3,0
 2005, 6, 20, 3,-155.2, 0.0,0,0,0,18.3,15.6,1.8,319,1011,3,0
 2005, 6, 20, 4,-142.1, 0.0,0,0,0,17.5,15.0,2.2,276,1011,2,0
 2005, 6, 20, 5,-130.0,0.1,2,2,0,17.3,16.8,4.1,192,1011,1,2
 2005, 6, 20, 6,-118.3,7.8,79,46,243,18.3,18.5,3.0,12,1012,1,79
 2005, 6, 20, 7,-107.3,16.2,196,75,432,19.8,21.0,3.2,54,1012,0,196
 2005, 6, 20, 8,-96.2,25.3,341,113,533,21.6,24.3,2.6,75,1012,0,341
 2005, 6, 20, 9,-84.3,34.5,521,117,713,23.9,28.2,2.8,2,1012,0,521
 2005, 6, 20, 10,-71.1,43.5,699,130,827,26.3,33.1,1.4,21,1012,0,699
 2005, 6, 20, 11,-54.4,51.7,767,237,676,28.3,35.1,2.5,348,1013,1,767
 2005, 6, 20, 12,-33.2,58.1,359,325,40,27.9,30.5,3.5,351,1013,8,359
 2005, 6, 20, 13,-6.3,61.3,399,377,25,27.7,30.8,2.8,332,1013,8,399
 2005, 6, 20, 14,21.4,60.1,427,396,36,27.5,30.8,3.0,354,1013,8,427
 2005, 6, 20, 15,45.4,54.9,455,376,96,27.4,31.2,2.6,346,1013,8,455
 2005, 6, 20, 16,64.0,47.4,386,340,63,27.1,30.1,3.0,344,1012,8,386
 2005, 6, 20, 17,78.4,38.6,316,277,62,26.4,29.1,1.8,348,1012,8,316
 2005, 6, 20, 18,91.0,29.5,246,218,58,25.5,27.5,1.5,3,1012,8,246
 2005, 6, 20, 19,102.3,20.3,159,142,48,24.4,25.4,1.7,353,1012,8,159
 2005, 6, 20, 20,113.3,11.5,75,73,13,23.0,23.1,3.2,348,1011,8,75
 2005, 6, 20, 21,124.4,3.5,11,11,0,21.5,21.1,4.3,348,1011,8,11
 2005, 6, 20, 22,136.3, 0.0,0,0,0,19.9,18.6,5.0,353,1011,8,0
 2005, 6, 20, 23,149.1, 0.0,0,0,0,18.2,17.3,6.4,325,1011,8,0
 2005, 6, 20, 24,162.4, 0.0,0,0,0,16.6,15.8,7.0,327,1010,8,0
 2005, 6, 21, 1,-176.4, 0.0,0,0,0,17.1,16.3,6.7,59,1010,8,0
 2005, 6, 21, 2,-169.1, 0.0,0,0,0,17.7,16.7,6.1,143,1010,8,0
 2005, 6, 21, 3,-155.2, 0.0,0,0,0,17.4,16.1,4.8,249,1010,8,0
 2005, 6, 21, 4,-142.2, 0.0,0,0,0,16.9,15.0,3.0,170,1009,8,0
 2005, 6, 21, 5,-130.0,0.1,1,1,0,18.2,17.7,3.0,158,1009,8,1
 2005, 6, 21, 6,-118.3,7.7,11,11,0,18.3,17.9,3.7,176,1009,8,11
 2005, 6, 21, 7,-107.3,16.2,24,24,0,18.5,18.1,2.5,239,1009,8,24
 2005, 6, 21, 8,-96.2,25.2,74,74,0,19.5,19.7,3.5,95,1008,8,74
 2005, 6, 21, 9,-84.3,34.5,100,100,0,20.1,20.5,3.9,151,1008,8,100
 2005, 6, 21, 10,-71.1,43.5,134,134,0,20.6,21.2,4.3,261,1008,8,134
 2005, 6, 21, 11,-54.4,51.7,129,129,0,21.1,21.7,3.7,63,1008,8,129
 2005, 6, 21, 12,-33.2,58.1,169,168,1,21.6,22.6,2.8,208,1007,8,169
 2005, 6, 21, 13,-6.4,61.3,239,237,2,22.3,24.1,2.2,214,1007,8,239
 2005, 6, 21, 14,21.3,60.1,224,223,1,22.7,24.4,1.8,279,1007,8,224
 2005, 6, 21, 15,45.3,55.0,213,212,2,23.2,24.9,0.9,255,1008,8,213
 2005, 6, 21, 16,64.0,47.4,218,214,6,23.3,25.0,1.2,220,1008,8,218
 2005, 6, 21, 17,78.4,38.7,173,172,2,23.6,24.8,1.4,82,1008,8,173
